UNIQUE INTERNAL CODE	PRODUCT NAME	PRODUCT DESCRIPTION	PRODUCT PRICE	PRODUCT URL	IMAGE URL	CATEGORY	SHIPPING COST	GENDER	COLOR	GOOGLE TAX	MANUFACTURER	Google Age Group	MPN(Manufacturer Part Number)
9723	Multi-Stone Multistrand Necklaces	Multi-stone necklaces 56 inch long beautiful multistone necklace.Wrap it around to create your your own multistrand necklace, wear it close or long as you like. Bead size 4mm to 16mm   	43	http://www.semiprecious.com/detail.cfm?itemnumber=9723	http://www.semiprecious.com/images/necklaces/9723.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	green,red,yellow	US:TX:8.25:y	Semiprecious.com	Adult	9723
9940	Iolite Mini Pendants  in Sterling Silver	Iolite pendants Faceted iolite pendant with gold plated silver. 1/2 inch long measured without bail. Stone size: 7mm x 5mm.   	27	http://www.semiprecious.com/detail.cfm?itemnumber=9940	http://www.semiprecious.com/images/pendants/9940.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	9940
10002	Aquamarine Brides-Maids Necklaces	Aquamarine necklaces Beautiful & sparkling 3 strand faceted deep blue aquamarine beaded necklace. Very rare quality aquamarine! 15 to 18 inches long with silver claps and 3 inch long extension chain. Bead size - 2mm   	81	http://www.semiprecious.com/detail.cfm?itemnumber=10002	http://www.semiprecious.com/images/necklaces/10002.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	10002
10111	Iolite Brides-Maids Bracelets  in Sterling Silver	Iolite bracelets This impressive design of silver gemstone bracelet has finely faceted iolite gemstones set in a lovely pattern onto a sterling silver setting. the silver has a Rhodium polish. The bracelet is  length from drop down option with 0.5 inch long silver extension chain and silver lobster clasp. Stone weight is 5.6 carat approx. Stone size is 4mm.   	89	http://www.semiprecious.com/detail.cfm?itemnumber=10111	http://www.semiprecious.com/images/bracelets/10111.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	10111
10409	Rose Quartz Bracelets  in Sterling Silver	Rose quartz bracelets This beautiful bracelet features faceted, square rose quartz gem stones crafted with sterling silver.  with toggle clasp. Stone size 17mm x 13mm   	126	http://www.semiprecious.com/detail.cfm?itemnumber=10409	http://www.semiprecious.com/images/bracelets/10409.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	pink	US:TX:8.25:y	Semiprecious.com	Adult	10409
10627	Turquoise Estate Pendants  in Sterling Silver	Turquoise pendants This elegant pendant features a cabochon turquoise gemstone beautifully set at the center of hand carved sterling silver design. 3/4 inch long (not including bail). Stone size 6mm.   	38	http://www.semiprecious.com/detail.cfm?itemnumber=10627	http://www.semiprecious.com/images/pendants/10627.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	10627
11113	Peridot Gothic-Medieval Earrings  in Sterling Silver	Peridot earrings These stunning earrings are made of hand carved sterling silver. A faceted peridot gemstone is set at the bottom of leaf design earring. 1.5 inch long (not including earwire). Size 10mm   	35	http://www.semiprecious.com/detail.cfm?itemnumber=11113	http://www.semiprecious.com/images/earrings/11113.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	11113
11202	Onyx Pendants  in Sterling Silver	Onyx pendants Gorgeous dark green onyx faceted pendant. Deep color is transluscent. When held up to light it has a gorgeous emerald glow. Set in silver, it hangs 2 inches long, including the large bail.   	41	http://www.semiprecious.com/detail.cfm?itemnumber=11202	http://www.semiprecious.com/images/pendants/11202.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	11202
11518	Multi-Stone Chunky Necklaces	Multi-stone necklaces We have many of this style but each one is unique in its combination of stones and colors. This one features a strand of 8-10mm round translucent pale olive green Agate beads, and on each side in asymmetrical placement are big faceted chunks of opulent royal blue Chalcedony flanked by dark pine green Aventurine and creamsicle-swirl Carnelians with 	58	http://www.semiprecious.com/detail.cfm?itemnumber=11518	http://www.semiprecious.com/images/necklaces/11518.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	blue,green	US:TX:8.25:y	Semiprecious.com	Adult	11518
11783	Crystal Religious Necklaces	Crystal necklaces Flaunt your faith to the world by adorning this lovely crystal and rudraksh beaded necklace. The round crystal beads are faceted to sparkle. We use only genuine quality gemstone beads. The necklace is 26 inch long. Bead size is 5mm & 6mm.	58	http://www.semiprecious.com/detail.cfm?itemnumber=11783	http://www.semiprecious.com/images/necklaces/11783.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	brown,white	US:TX:8.25:y	Semiprecious.com	Adult	11783
13581	Vermeil Post Earrings	Vermeil earrings Moonstone stud earrings set in gold plated silver vermeil. Stone size 6x8 mm.   	30	http://www.semiprecious.com/detail.cfm?itemnumber=13581	http://www.semiprecious.com/images/earrings/13581.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	13581
14903	Moonstone Contemporary Rings  in Sterling Silver	Moonstone rings This Beautiful Ring Has An Oval Gray Moonstone Bezel Set In Sterling Silver Frame. Stone Size 11x15 mm.    	44	http://www.semiprecious.com/detail.cfm?itemnumber=14903	http://www.semiprecious.com/images/rings/14903.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	gray	US:TX:8.25:y	Semiprecious.com	Adult	14903
16971	Amethyst Pendants  in Sterling Silver	Amethyst Pendants This tasteful amethyst stone embedded in sterling silver speaks sophistication with a dash of playfulness.   	58	http://www.semiprecious.com/detail.cfm?itemnumber=16971	http://www.semiprecious.com/images/Pendants/16971.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	16971
946	Citrine Earrings  in Sterling Silver	Citrine Earrings The yellow of citrine with the richness of garnet make a brilliant combination. Both faceted in nice sterling silver settings. 1.25 inches long. Very attractive.    	33	http://www.semiprecious.com/detail.cfm?itemnumber=946	http://www.semiprecious.com/images/Earrings/946.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	red,yellow	US:TX:8.25:y	Semiprecious.com	Adult	946
1099	Smoky Quartz Chunky Necklaces	Smoky Quartz Necklaces A classy chunky bead necklace with alternating smokey quartz, citrine and carved silver beads. The complimenting hues of citrine and smoky quartz and the finely faceted tumble beads cast an impressive image. The necklace is approx. 17.5 - 18 inches long. Faceted bead size is approx 3 cm long. 1.5 - 2 cm wide.   	59	http://www.semiprecious.com/detail.cfm?itemnumber=1099	http://www.semiprecious.com/images/Necklaces/1099.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	gray,yellow	US:TX:8.25:y	Semiprecious.com	Adult	1099
1476	Moonstone Pendants  in Sterling Silver	Moonstone Pendants Rainbow moonstone pendant in sterling silver, 1 inch diameter.   	35	http://www.semiprecious.com/detail.cfm?itemnumber=1476	http://www.semiprecious.com/images/Pendants/1476.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	1476
1493	Hematite Chipped Earrings	Hematite Earrings Hematite chip beads earrings are a staple for your jewelry collection. Hematite is sophisticated enough to be worn with evening wear, versatile enough to be worn at the office. 1 inch long.   	9	http://www.semiprecious.com/detail.cfm?itemnumber=1493	http://www.semiprecious.com/images/Earrings/1493.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	black,gray	US:TX:8.25:y	Semiprecious.com	Adult	1493
1544	Garnet Bracelets  in Sterling Silver	Garnet Bracelets Garnet bracelet in silver. 7.5 inches long. Simple but semiprecious.   	43	http://www.semiprecious.com/detail.cfm?itemnumber=1544	http://www.semiprecious.com/images/Bracelets/1544.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	1544
1547	Amethyst Drop Earrings  in Sterling Silver	Amethyst Earrings Tear drop faceted amethyst gems surrounded by silver sparkle beautifully in this unique setting. 1.75 inches long.    	44	http://www.semiprecious.com/detail.cfm?itemnumber=1547	http://www.semiprecious.com/images/Earrings/1547.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	1547
1616	Cubic Zirconia Pendants  in Sterling Silver	Cubic zirconia Pendants CZ and sterling silver pendant, 0.Select length from drop down option   	33	http://www.semiprecious.com/detail.cfm?itemnumber=1616	http://www.semiprecious.com/images/Pendants/1616.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	1616
3167	Garnet  Rings  in Sterling Silver	Garnet Rings Wow.  LARGE GEMSTONE 8mm beautiful bold garnet solitaire sterling silver ring.  adjustable.  simple, but bold at the same time because of the size of the stone.  It is a beauty!  Designed by Angela Daczko   	60	http://www.semiprecious.com/detail.cfm?itemnumber=3167	http://www.semiprecious.com/images/Rings/3167.jpg	Clothing & Accessories > Jewelry > Rings	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	3167
5055	Mystic Quartz Pendants  in Sterling Silver	Mystic quartz Pendants Mystic quartz with large clear multi-faceted smokey topaz in .925 silver. 1.5 inches long. Nice sparkling pendant in a nice size. Sorry, this piece is not available at wholesale pricing.   	65	http://www.semiprecious.com/detail.cfm?itemnumber=5055	http://www.semiprecious.com/images/Pendants/5055.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	brown	US:TX:8.25:y	Semiprecious.com	Adult	5055
5057	Mystic Quartz Pendants  in Sterling Silver	mystic quartz Pendants Double mystic topaz pendant in silver with nice large faceted peridot stone in the center. 2 inches long. This stone is very new, be the first in your circle to wear one!   	99	http://www.semiprecious.com/detail.cfm?itemnumber=5057	http://www.semiprecious.com/images/Pendants/5057.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	5057
5097	Mother-Of-Pearl Art-Deco Pendants  in Sterling Silver	Mother-of-pearl Pendants Stunning faceted mystic quartz, peridot and mother of pearl set in sterling silver pendant. Mystic quartz is an amazing stone that captivates with a rainbow of attention grabbing colors. Length: 2 inches   	71	http://www.semiprecious.com/detail.cfm?itemnumber=5097	http://www.semiprecious.com/images/Pendants/5097.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	blue,green,white	US:TX:8.25:y	Semiprecious.com	Adult	5097
5269	Peridot Zipper-Pull Pendants  in Sterling Silver	Peridot Pendants ZIPPER GEMS  by GYMSTONESOval Pear- Peridot/ White CZ (approx. 1” w/o clasp)New and unique womens jewelry accessory! ZIPPER GEMS (zipper pulls) are made of 925 sterling silver. bezel set with high quality semiprecious gemstones and vibrant cubic zirconium stones. ZIPPER GEMS can attach to any zipper. They can be worn on jackets, vests, sweats	83	http://www.semiprecious.com/detail.cfm?itemnumber=5269	http://www.semiprecious.com/images/Pendants/5269.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	Green/ White	US:TX:8.25:y	Semiprecious.com	Adult	5269
5334	Garnet Zipper-Pull Pendants  in Sterling Silver	Garnet Pendants ZIPPER GEMS  by GYMSTONESDouble Round Pear- Garnet  (approx. 1” w/o clasp)New and unique womens jewelry accessory! ZIPPER GEMS (zipper pulls) are made of 925 sterling silver. bezel set with high quality semiprecious gemstones and vibrant cubic zirconium stones. ZIPPER GEMS can attach to any zipper. They can be worn on jackets, vests, sweatshi	83	http://www.semiprecious.com/detail.cfm?itemnumber=5334	http://www.semiprecious.com/images/Pendants/5334.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	Red	US:TX:8.25:y	Semiprecious.com	Adult	5334
10384	Mystic Quartz Art-Deco Bracelets  in Sterling Silver	Mystic Quartz bracelets This beautiful bracelet features faceted, oval shaped mystic quartz gem stones linked together in a sterling silver setting.  length from drop down option with toggle clasp and 1.5 inch long extension chain. Stone size - 14x18 mm. Total Carat Weight (TCW) = 111.00 carats.   	173	http://www.semiprecious.com/detail.cfm?itemnumber=10384	http://www.semiprecious.com/images/bracelets/10384.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	green,pink	US:TX:8.25:y	Semiprecious.com	Adult	10384
10582	Multi-Stone Chakra Healing	Multi-stone healing This interesting pyramid shaped 7 Chakra pendulum features different stones to keep you balanced.  Available with or without a silver chain.	24	http://www.semiprecious.com/detail.cfm?itemnumber=10582	http://www.semiprecious.com/images/healing/10582.jpg	Clothing & Accessories > Jewelry > healing	3.99	f	multi-color	US:TX:8.25:y	Semiprecious.com	Adult	10582
10630	Amethyst Mini Pendants  in Sterling Silver	Amethyst pendants A sparkling, faceted amethyst solitaire pendant set in sterling silver. 1/2 inch long (not including bail). Stone size 7mm approx.   	12	http://www.semiprecious.com/detail.cfm?itemnumber=10630	http://www.semiprecious.com/images/pendants/10630.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	10630
18528	Sapphire Classic Rings  in Sterling Silver	Sapphire rings Simple, elegant sapphire ring with flawless lighter colored sapphires. Stone sizes are approx. 2 mm. 	36	http://www.semiprecious.com/detail.cfm?itemnumber=18528	http://www.semiprecious.com/images/rings/18528.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	18528
11360	Garnet Post Earrings  in Sterling Silver	Garnet earrings These sparkling earring features faceted round garnet gemstones set in sterling silver.  -Stone size is 6 mm.	20	http://www.semiprecious.com/detail.cfm?itemnumber=11360	http://www.semiprecious.com/images/earrings/11360.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	11360
11409	Garnet Pendants  in Sterling Silver	Garnet pendants This petite pendant features a cushion cut garnet gemstone set in stylized sterling silver. -3/4 inches long. -Stone size is 6mm x 6mm.   	26	http://www.semiprecious.com/detail.cfm?itemnumber=11409	http://www.semiprecious.com/images/pendants/11409.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	red,white	US:TX:8.25:y	Semiprecious.com	Adult	11409
11814	Prehnite Beads	Prehnite beads PREHNITE Beads.Bead size 9mm x 5mm to 23mm x 13mm. 14 inch long strand.     	64	http://www.semiprecious.com/detail.cfm?itemnumber=11814	http://www.semiprecious.com/images/beads/11814.jpg	Clothing & Accessories > Jewelry > beads	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	11814
12216	Golden Rutile Flower Rings  in Sterling Silver	Golden Rutile rings This ring is crafted finely into a lovely flower pattern in silver. In the center of a the flower is mounted a shining round golden rutilated quartz, with a faceted surface that brings out its inner radiance.Truly a delight for the eyes. Stone size is 10mm.   	30	http://www.semiprecious.com/detail.cfm?itemnumber=12216	http://www.semiprecious.com/images/rings/12216.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	yellow	US:TX:8.25:y	Semiprecious.com	Adult	12216
12622	Carnelian Earrings  in Sterling Silver	Carnelian earrings These understated faceted carnelian beauties are set off by two flat rotile stones.  Hand made in USA.  3.5cm with gold tone dangling posts 	31	http://www.semiprecious.com/detail.cfm?itemnumber=12622	http://www.semiprecious.com/images/earrings/12622.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	orange	US:TX:8.25:y	Semiprecious.com	Adult	12622
